battery_id,cycle,component,value
B0048,29,RES,-0.40491392841574336
B0048,33,RES,-0.5325503287701021
B0048,37,RES,-0.6529318089772511
B0048,39,RES,-0.7663495087806371
B0048,41,RES,-0.8708572737299971
B0048,43,RES,-0.9615336553475858
B0048,45,RES,-1.0324398600396845
B0048,49,RES,-1.0789361439610408
B0053,1,IMF1,-0.7503096614737859
B0053,11,IMF1,0.7110627828320732
B0053,13,IMF1,0.520790273234174
B0053,17,IMF1,-0.11814585471397107
B0053,19,IMF1,-0.5300203493904583
B0053,21,IMF1,0.18563924253218025
B0053,23,IMF1,0.49062692389363505
B0053,25,IMF1,-0.4885890442748568
B0053,29,IMF1,0.4772386497975743
B0053,31,IMF1,-0.4774508554319346
B0053,33,IMF1,0.043178998326020526
B0053,35,IMF1,0.5872942314289311
B0053,37,IMF1,-0.6380643391157548
B0053,41,IMF1,0.6125120948706768
B0053,43,IMF1,-0.5147735536600528
B0053,45,IMF1,-0.3169151244717438
B0053,47,IMF1,0.37684430852957557
B0053,49,IMF1,-0.07733082995631131
B0053,53,IMF1,-0.5133914474820337
B0053,57,IMF1,0.5885251455819456
B0053,59,IMF1,-0.5770245258356136
B0053,61,IMF1,-0.006902478806444409
B0053,63,IMF1,0.4053483751491827
B0053,65,IMF1,-0.4286819439710956
B0053,69,IMF1,0.5512662439273979
B0053,71,IMF1,-0.6102955413747116
B0053,73,IMF1,0.4834533125504194
B0053,75,IMF1,-0.325741931118246
B0053,77,IMF1,0.39332942779331237
B0053,81,IMF1,-0.6668323094098371
B0053,83,IMF1,0.8876012895172046
B0053,85,IMF1,0.4684220071340921
B0053,87,IMF1,0.07724192132821675
B0053,89,IMF1,-0.5590166950870388
B0053,93,IMF1,0.3692600719763938
B0053,95,IMF1,-0.3201002585492323
B0053,97,IMF1,0.49459760294868715
B0053,99,IMF1,0.32239535489263366
B0053,101,IMF1,-1.229225918454262
B0053,105,IMF1,1.4518175839642662
B0053,109,IMF1,0.8941625666564703
B0053,111,IMF1,-1.252889635976375
B0053,113,IMF1,0.3853974564749354
B0053,115,IMF1,0.7662523991628808
B0053,117,IMF1,-0.6484087529080763
B0053,121,IMF1,-0.06823529003646053
B0053,123,IMF1,0.013289181528479854
B0053,125,IMF1,0.7503474098927194
B0053,127,IMF1,-0.77287128663959
B0053,129,IMF1,0.6576019600214502
B0053,133,IMF1,0.7425141784766711
B0053,135,IMF1,-0.35003547899767945
B0053,1,IMF2,0.23075268982751776
B0053,11,IMF2,0.28446141646097245
B0053,13,IMF2,0.2452984211273634
B0053,17,IMF2,0.1309490206987698
B0053,19,IMF2,-0.026207691089080335
B0053,21,IMF2,-0.1816944603610336
B0053,23,IMF2,-0.24985651743223927
B0053,25,IMF2,-0.15545839093719463
B0053,29,IMF2,0.04417136064753251
B0053,31,IMF2,0.1526083033909006
B0053,33,IMF2,0.08713903098420363
B0053,35,IMF2,-0.027551674264642716
B0053,37,IMF2,-0.04329507852620021
B0053,41,IMF2,0.032290009585453236
B0053,43,IMF2,0.03647239647281149
B0053,45,IMF2,-0.04534325912043949
B0053,47,IMF2,-0.0957859153498713
B0053,49,IMF2,-0.017868545936177843
B0053,53,IMF2,0.11604654570095875
B0053,57,IMF2,0.20052446592366885
B0053,59,IMF2,0.1902602486406658
B0053,61,IMF2,0.14817176150796715
B0053,63,IMF2,0.07854520094134985
B0053,65,IMF2,-0.04986241772577366
B0053,69,IMF2,-0.23754506589864513
B0053,71,IMF2,-0.20434494460218153
B0053,73,IMF2,0.11033857668789923
B0053,75,IMF2,0.1905662092737755
B0053,77,IMF2,-0.09377888738895625
B0053,81,IMF2,-0.19206902331931172
B0053,83,IMF2,0.033134441603973136
B0053,85,IMF2,0.253723548813229
B0053,87,IMF2,0.34234459334635625
B0053,89,IMF2,0.242616550910192
B0053,93,IMF2,-0.057971815380898406
B0053,95,IMF2,-0.4681309890618526
B0053,97,IMF2,-0.775695407780799
B0053,99,IMF2,-0.693392135176398
B0053,101,IMF2,-0.0961656061671631
B0053,105,IMF2,0.7148903582528798
B0053,109,IMF2,1.1819346901145495
B0053,111,IMF2,0.9520239509045852
B0053,113,IMF2,0.2733336557961753
B0053,115,IMF2,-0.38075507062191943
B0053,117,IMF2,-0.8202567956311705
B0053,121,IMF2,-1.0377478482367803
B0053,123,IMF2,-1.1176684893566464
B0053,125,IMF2,-1.1691389792496878
B0053,127,IMF2,-1.2685971324543177
B0053,129,IMF2,-1.3885874793366415
B0053,133,IMF2,-1.4632230173788037
B0053,135,IMF2,-1.4367936102376784
B0053,1,IMF3,0.30484368791059224
B0053,11,IMF3,0.3265102067710351
B0053,13,IMF3,0.3287956147582125
B0053,17,IMF3,0.31265190249792935
B0053,19,IMF3,0.27959072802731993
B0053,21,IMF3,0.23106430444956932
B0053,23,IMF3,0.1685248448678597
B0053,25,IMF3,0.09302899633538839
B0053,29,IMF3,0.005246573948700439
B0053,31,IMF3,-0.08922758231565515
B0053,33,IMF3,-0.18040339710723682
B0053,35,IMF3,-0.2535745119051533
B0053,37,IMF3,-0.2929902128850994
B0053,41,IMF3,-0.2843579758222932
B0053,43,IMF3,-0.2234134316492437
B0053,45,IMF3,-0.12419104208353997
B0053,47,IMF3,-0.005156882197004092
B0053,49,IMF3,0.11584701437846537
B0053,53,IMF3,0.22371099636569985
B0053,57,IMF3,0.30400850807621305
B0053,59,IMF3,0.3454007227998441
B0053,61,IMF3,0.3489791584228916
B0053,63,IMF3,0.31924077654262095
B0053,65,IMF3,0.2607619674394579
B0053,69,IMF3,0.17811912139382766
B0053,71,IMF3,0.07510363521181147
B0053,73,IMF3,-0.04669230421104188
B0053,75,IMF3,-0.18211539283039413
B0053,77,IMF3,-0.32237549273713406
B0053,81,IMF3,-0.4566440066468649
B0053,83,IMF3,-0.5732326401866663
B0053,85,IMF3,-0.658469715329062
B0053,87,IMF3,-0.6981877081329356
B0053,89,IMF3,-0.6818142774298169
B0053,93,IMF3,-0.6131578131418042
B0053,95,IMF3,-0.49962188796363877
B0053,97,IMF3,-0.34861007459006477
B0053,99,IMF3,-0.16864165888336693
B0053,101,IMF3,0.027301220624005876
B0053,105,IMF3,0.22512071223205804
B0053,109,IMF3,0.41071896424079707
B0053,111,IMF3,0.5725560074286178
B0053,113,IMF3,0.7093234024874646
B0053,115,IMF3,0.8222705925876717
B0053,117,IMF3,0.912647020899571
B0053,121,IMF3,0.9817021305934959
B0053,123,IMF3,1.0308079326366453
B0053,125,IMF3,1.0622597901797932
B0053,127,IMF3,1.0798067376725775
B0053,129,IMF3,1.0857123040744001
B0053,133,IMF3,1.080525964255484
B0053,135,IMF3,1.0642106527781203
B0053,1,RES,0.945115558637648
B0053,11,RES,0.9438133488477143
B0053,13,RES,0.9320502247317722
B0053,17,RES,0.9101748534428765
B0053,19,RES,0.8789382831561707
B0053,21,RES,0.8391510069807502
B0053,23,RES,0.7916235180257124
B0053,25,RES,0.7371663094001513
B0053,29,RES,0.6765898742131632
B0053,31,RES,0.6107047055738444
B0053,33,RES,0.5403212965912906
B0053,35,RES,0.4662501403745973
B0053,37,RES,0.38930173003286034
B0053,41,RES,0.31028655867517546
B0053,43,RES,0.23003101453224548
B0053,45,RES,0.1494705838615235
B0053,47,RES,0.06973871820336494
B0053,49,RES,-0.007985613361549985
B0053,53,RES,-0.08252344175254153
B0053,57,RES,-0.15269579788892979
B0053,59,RES,-0.2174650131850623
B0053,61,RES,-0.2764322326900431
B0053,63,RES,-0.3296343485665871
B0053,65,RES,-0.37718186463205544
B0053,69,RES,-0.41918528470380856
B0053,71,RES,-0.4557551125992072
B0053,73,RES,-0.48700185213561276
B0053,75,RES,-0.5130360071303857
B0053,77,RES,-0.5339680814008871
B0053,81,RES,-0.5499085787644771
B0053,83,RES,-0.5609680030385169
B0053,85,RES,-0.5672568580403677
B0053,87,RES,-0.5688856475873904
B0053,89,RES,-0.5660236226303333
B0053,93,RES,-0.5590750226535006
B0053,95,RES,-0.5485028342745836
B0053,97,RES,-0.5347700441112732
B0053,99,RES,-0.5183396387812613
B0053,101,RES,-0.49967460490224036
B0053,105,RES,-0.4792379290919007
B0053,109,RES,-0.4574925979679348
B0053,111,RES,-0.4349015981480337
B0053,113,RES,-0.41192791624988884
B0053,115,RES,-0.3890345388911924
B0053,117,RES,-0.3666844526896357
B0053,121,RES,-0.3453406442629099
B0053,123,RES,-0.3254661002287071
B0053,125,RES,-0.3075238072047189
B0053,127,RES,-0.2919767518086362
B0053,129,RES,-0.27928792065815133
B0053,133,RES,-0.26986228499026027
B0053,135,RES,-0.2638049499762434
